Region;Brott;År;Period;Antal;/100 000 inv
Nässjö kommun;Totalt antal brott;2015;Mar;270;895
Nässjö kommun;Totalt antal brott;2015;Apr;297;984
Nässjö kommun;Totalt antal brott;2015;Maj;297;984
Nässjö kommun;Totalt antal brott;2015;Jun;342;1133
Nässjö kommun;Totalt antal brott;2015;Jul;198;656
Nässjö kommun;Totalt antal brott;2015;Aug;276;915
Nässjö kommun;Totalt antal brott;2015;Sep;308;1021
Nässjö kommun;Totalt antal brott;2015;Okt;330;1093
Nässjö kommun;Totalt antal brott;2015;Nov;250;828
Nässjö kommun;Totalt antal brott;2015;Dec;261;865
Ockelbo kommun;Totalt antal brott;2015;Jan;29;499
Ockelbo kommun;Totalt antal brott;2015;Feb;41;706
Ockelbo kommun;Totalt antal brott;2015;Mar;57;982
Ockelbo kommun;Totalt antal brott;2015;Apr;35;603
Ockelbo kommun;Totalt antal brott;2015;Maj;32;551
Ockelbo kommun;Totalt antal brott;2015;Jun;62;1068
Ockelbo kommun;Totalt antal brott;2015;Jul;124;2135
Ockelbo kommun;Totalt antal brott;2015;Aug;67;1154
Ockelbo kommun;Totalt antal brott;2015;Sep;42;723
Ockelbo kommun;Totalt antal brott;2015;Okt;52;895
Ockelbo kommun;Totalt antal brott;2015;Nov;59;1016
Ockelbo kommun;Totalt antal brott;2015;Dec;32;551
Olofström kommun;Totalt antal brott;2015;Jan;74;565
Olofström kommun;Totalt antal brott;2015;Feb;84;641
Olofström kommun;Totalt antal brott;2015;Mar;75;572
Olofström kommun;Totalt antal brott;2015;Apr;82;626
Olofström kommun;Totalt antal brott;2015;Maj;101;771
Olofström kommun;Totalt antal brott;2015;Jun;82;626
Olofström kommun;Totalt antal brott;2015;Jul;80;611
Olofström kommun;Totalt antal brott;2015;Aug;81;618
Olofström kommun;Totalt antal brott;2015;Sep;98;748
Olofström kommun;Totalt antal brott;2015;Okt;115;878
Olofström kommun;Totalt antal brott;2015;Nov;91;695
Olofström kommun;Totalt antal brott;2015;Dec;84;641
Orsa kommun;Totalt antal brott;2015;Jan;45;664
Orsa kommun;Totalt antal brott;2015;Feb;43;634
Orsa kommun;Totalt antal brott;2015;Mar;30;442
Orsa kommun;Totalt antal brott;2015;Apr;30;442
Orsa kommun;Totalt antal brott;2015;Maj;37;546
Orsa kommun;Totalt antal brott;2015;Jun;48;708
Orsa kommun;Totalt antal brott;2015;Jul;40;590
Orsa kommun;Totalt antal brott;2015;Aug;69;1018
Orsa kommun;Totalt antal brott;2015;Sep;59;870
Orsa kommun;Totalt antal brott;2015;Okt;56;826
Orsa kommun;Totalt antal brott;2015;Nov;71;1047
Orsa kommun;Totalt antal brott;2015;Dec;47;693
Orust kommun;Totalt antal brott;2015;Jan;108;718
Orust kommun;Totalt antal brott;2015;Feb;110;732
Orust kommun;Totalt antal brott;2015;Mar;65;432
Orust kommun;Totalt antal brott;2015;Apr;73;486
Orust kommun;Totalt antal brott;2015;Maj;52;346
Orust kommun;Totalt antal brott;2015;Jun;79;526
Orust kommun;Totalt antal brott;2015;Jul;118;785
Orust kommun;Totalt antal brott;2015;Aug;109;725
Orust kommun;Totalt antal brott;2015;Sep;120;798
Orust kommun;Totalt antal brott;2015;Okt;87;579
Orust kommun;Totalt antal brott;2015;Nov;104;692
Orust kommun;Totalt antal brott;2015;Dec;74;492
Osby kommun;Totalt antal brott;2015;Jan;114;884
Osby kommun;Totalt antal brott;2015;Feb;103;799
Osby kommun;Totalt antal brott;2015;Mar;120;931
Osby kommun;Totalt antal brott;2015;Apr;95;737
Osby kommun;Totalt antal brott;2015;Maj;110;853
Osby kommun;Totalt antal brott;2015;Jun;112;869
Osby kommun;Totalt antal brott;2015;Jul;110;853
Osby kommun;Totalt antal brott;2015;Aug;127;985
Osby kommun;Totalt antal brott;2015;Sep;139;1078
Osby kommun;Totalt antal brott;2015;Okt;94;729
Osby kommun;Totalt antal brott;2015;Nov;119;923
Osby kommun;Totalt antal brott;2015;Dec;79;613
Oskarshamn kommun;Totalt antal brott;2015;Jan;103;391
Oskarshamn kommun;Totalt antal brott;2015;Feb;101;383
Oskarshamn kommun;Totalt antal brott;2015;Mar;149;565
Oskarshamn kommun;Totalt antal brott;2015;Apr;129;489
Oskarshamn kommun;Totalt antal brott;2015;Maj;154;584
Oskarshamn kommun;Totalt antal brott;2015;Jun;176;667
Oskarshamn kommun;Totalt antal brott;2015;Jul;178;675
Oskarshamn kommun;Totalt antal brott;2015;Aug;162;614
Oskarshamn kommun;Totalt antal brott;2015;Sep;135;512
Oskarshamn kommun;Totalt antal brott;2015;Okt;129;489
Oskarshamn kommun;Totalt antal brott;2015;Nov;184;698
Oskarshamn kommun;Totalt antal brott;2015;Dec;115;436
Ovanåker kommun;Totalt antal brott;2015;Jan;59;515
Ovanåker kommun;Totalt antal brott;2015;Feb;49;428
Ovanåker kommun;Totalt antal brott;2015;Mar;48;419
Ovanåker kommun;Totalt antal brott;2015;Apr;53;463
Ovanåker kommun;Totalt antal brott;2015;Maj;64;559
Ovanåker kommun;Totalt antal brott;2015;Jun;81;707
Ovanåker kommun;Totalt antal brott;2015;Jul;52;454
Ovanåker kommun;Totalt antal brott;2015;Aug;35;306
Ovanåker kommun;Totalt antal brott;2015;Sep;66;576
Ovanåker kommun;Totalt antal brott;2015;Okt;58;507
Ovanåker kommun;Totalt antal brott;2015;Nov;39;341
Ovanåker kommun;Totalt antal brott;2015;Dec;51;445
Oxelösund kommun;Totalt antal brott;2015;Jan;107;920
Oxelösund kommun;Totalt antal brott;2015;Feb;114;981
Oxelösund kommun;Totalt antal brott;2015;Mar;82;705
Oxelösund kommun;Totalt antal brott;2015;Apr;98;843
Oxelösund kommun;Totalt antal brott;2015;Maj;88;757
Oxelösund kommun;Totalt antal brott;2015;Jun;110;946
Oxelösund kommun;Totalt antal brott;2015;Jul;125;1075
Oxelösund kommun;Totalt antal brott;2015;Aug;115;989
Oxelösund kommun;Totalt antal brott;2015;Sep;98;843
Oxelösund kommun;Totalt antal brott;2015;Okt;103;886
Oxelösund kommun;Totalt antal brott;2015;Nov;101;869
Oxelösund kommun;Totalt antal brott;2015;Dec;67;576
Pajala kommun;Totalt antal brott;2015;Jan;20;320
Pajala kommun;Totalt antal brott;2015;Feb;17;272
Pajala kommun;Totalt antal brott;2015;Mar;12;192
Pajala kommun;Totalt antal brott;2015;Apr;23;368
Pajala kommun;Totalt antal brott;2015;Maj;32;512
Pajala kommun;Totalt antal brott;2015;Jun;30;480
Pajala kommun;Totalt antal brott;2015;Jul;32;512
Pajala kommun;Totalt antal brott;2015;Aug;31;496
Pajala kommun;Totalt antal brott;2015;Sep;36;576
Pajala kommun;Totalt antal brott;2015;Okt;31;496
Pajala kommun;Totalt antal brott;2015;Nov;23;368
Pajala kommun;Totalt antal brott;2015;Dec;24;384
Partille kommun;Totalt antal brott;2015;Jan;415;1129
Partille kommun;Totalt antal brott;2015;Feb;297;808
Partille kommun;Totalt antal brott;2015;Mar;342;931
Partille kommun;Totalt antal brott;2015;Apr;361;982
Partille kommun;Totalt antal brott;2015;Maj;442;1203
Partille kommun;Totalt antal brott;2015;Jun;328;892
Partille kommun;Totalt antal brott;2015;Jul;303;824
Partille kommun;Totalt antal brott;2015;Aug;327;890
Partille kommun;Totalt antal brott;2015;Sep;298;811
Partille kommun;Totalt antal brott;2015;Okt;270;735
Partille kommun;Totalt antal brott;2015;Nov;304;827
Partille kommun;Totalt antal brott;2015;Dec;313;852
Perstorp kommun;Totalt antal brott;2015;Jan;80;1112
Perstorp kommun;Totalt antal brott;2015;Feb;82;1140
Perstorp kommun;Totalt antal brott;2015;Mar;81;1126
Perstorp kommun;Totalt antal brott;2015;Apr;72;1001
Perstorp kommun;Totalt antal brott;2015;Maj;78;1084
Perstorp kommun;Totalt antal brott;2015;Jun;62;862
Perstorp kommun;Totalt antal brott;2015;Jul;77;1071
Perstorp kommun;Totalt antal brott;2015;Aug;63;876
Perstorp kommun;Totalt antal brott;2015;Sep;62;862
Perstorp kommun;Totalt antal brott;2015;Okt;86;1196
Perstorp kommun;Totalt antal brott;2015;Nov;78;1084
Perstorp kommun;Totalt antal brott;2015;Dec;88;1223
Piteå kommun;Totalt antal brott;2015;Jan;280;674
Piteå kommun;Totalt antal brott;2015;Feb;214;515
Piteå kommun;Totalt antal brott;2015;Mar;232;559
Piteå kommun;Totalt antal brott;2015;Apr;903;2174
Piteå kommun;Totalt antal brott;2015;Maj;833;2006
Piteå kommun;Totalt antal brott;2015;Jun;276;665
Piteå kommun;Totalt antal brott;2015;Jul;327;787
Piteå kommun;Totalt antal brott;2015;Aug;246;592
Piteå kommun;Totalt antal brott;2015;Sep;248;597
Piteå kommun;Totalt antal brott;2015;Okt;262;631
Piteå kommun;Totalt antal brott;2015;Nov;240;578
Piteå kommun;Totalt antal brott;2015;Dec;232;559
Ragunda kommun;Totalt antal brott;2015;Jan;42;776
Ragunda kommun;Totalt antal brott;2015;Feb;10;185
Ragunda kommun;Totalt antal brott;2015;Mar;25;462
Ragunda kommun;Totalt antal brott;2015;Apr;28;517
Ragunda kommun;Totalt antal brott;2015;Maj;32;591
Ragunda kommun;Totalt antal brott;2015;Jun;49;905
Ragunda kommun;Totalt antal brott;2015;Jul;42;776
Ragunda kommun;Totalt antal brott;2015;Aug;30;554
Ragunda kommun;Totalt antal brott;2015;Sep;34;628
Ragunda kommun;Totalt antal brott;2015;Okt;47;868
Ragunda kommun;Totalt antal brott;2015;Nov;27;499
Ragunda kommun;Totalt antal brott;2015;Dec;56;1034
Robertsfors kommun;Totalt antal brott;2015;Jan;32;474
Robertsfors kommun;Totalt antal brott;2015;Feb;34;504
Robertsfors kommun;Totalt antal brott;2015;Mar;36;534
Robertsfors kommun;Totalt antal brott;2015;Apr;33;489
Robertsfors kommun;Totalt antal brott;2015;Maj;33;489
Robertsfors kommun;Totalt antal brott;2015;Jun;49;726
Robertsfors kommun;Totalt antal brott;2015;Jul;25;371
Robertsfors kommun;Totalt antal brott;2015;Aug;29;430
Robertsfors kommun;Totalt antal brott;2015;Sep;37;548
Robertsfors kommun;Totalt antal brott;2015;Okt;38;563
Robertsfors kommun;Totalt antal brott;2015;Nov;24;356
Robertsfors kommun;Totalt antal brott;2015;Dec;33;489
Ronneby kommun;Totalt antal brott;2015;Jan;155;545
Ronneby kommun;Totalt antal brott;2015;Feb;185;650
Ronneby kommun;Totalt antal brott;2015;Mar;255;896
Ronneby kommun;Totalt antal brott;2015;Apr;300;1054
Ronneby kommun;Totalt antal brott;2015;Maj;246;864
Ronneby kommun;Totalt antal brott;2015;Jun;286;1005
Ronneby kommun;Totalt antal brott;2015;Jul;247;868
Ronneby kommun;Totalt antal brott;2015;Aug;209;734
Ronneby kommun;Totalt antal brott;2015;Sep;208;731
Ronneby kommun;Totalt antal brott;2015;Okt;240;843
Ronneby kommun;Totalt antal brott;2015;Nov;193;678
Ronneby kommun;Totalt antal brott;2015;Dec;205;720
Rättvik kommun;Totalt antal brott;2015;Jan;45;418
Rättvik kommun;Totalt antal brott;2015;Feb;46;428
Rättvik kommun;Totalt antal brott;2015;Mar;76;707
Rättvik kommun;Totalt antal brott;2015;Apr;62;577
Rättvik kommun;Totalt antal brott;2015;Maj;61;567
Rättvik kommun;Totalt antal brott;2015;Jun;93;865
Rättvik kommun;Totalt antal brott;2015;Jul;132;1228
Rättvik kommun;Totalt antal brott;2015;Aug;118;1097
Rättvik kommun;Totalt antal brott;2015;Sep;85;790
Rättvik kommun;Totalt antal brott;2015;Okt;71;660
Rättvik kommun;Totalt antal brott;2015;Nov;57;530
Rättvik kommun;Totalt antal brott;2015;Dec;55;511
Sala kommun;Totalt antal brott;2015;Jan;165;749
Sala kommun;Totalt antal brott;2015;Feb;201;913
Sala kommun;Totalt antal brott;2015;Mar;254;1154
Sala kommun;Totalt antal brott;2015;Apr;207;940
Sala kommun;Totalt antal brott;2015;Maj;226;1026
Sala kommun;Totalt antal brott;2015;Jun;206;936
Sala kommun;Totalt antal brott;2015;Jul;196;890
Sala kommun;Totalt antal brott;2015;Aug;333;1512
Sala kommun;Totalt antal brott;2015;Sep;229;1040
Sala kommun;Totalt antal brott;2015;Okt;270;1226
Sala kommun;Totalt antal brott;2015;Nov;230;1045
Sala kommun;Totalt antal brott;2015;Dec;217;986
Salem kommun;Totalt antal brott;2015;Jan;177;1087
Salem kommun;Totalt antal brott;2015;Feb;114;700
Salem kommun;Totalt antal brott;2015;Mar;124;762
Salem kommun;Totalt antal brott;2015;Apr;137;841
Salem kommun;Totalt antal brott;2015;Maj;180;1105
Salem kommun;Totalt antal brott;2015;Jun;164;1007
Salem kommun;Totalt antal brott;2015;Jul;166;1019
Salem kommun;Totalt antal brott;2015;Aug;167;1026
Salem kommun;Totalt antal brott;2015;Sep;175;1075
Salem kommun;Totalt antal brott;2015;Okt;147;903
Salem kommun;Totalt antal brott;2015;Nov;124;762
Salem kommun;Totalt antal brott;2015;Dec;109;669
Sandviken kommun;Totalt antal brott;2015;Jan;291;764
Sandviken kommun;Totalt antal brott;2015;Feb;266;699
Sandviken kommun;Totalt antal brott;2015;Mar;324;851
Sandviken kommun;Totalt antal brott;2015;Apr;256;672
Sandviken kommun;Totalt antal brott;2015;Maj;355;932
Sandviken kommun;Totalt antal brott;2015;Jun;329;864
Sandviken kommun;Totalt antal brott;2015;Jul;282;741
Sandviken kommun;Totalt antal brott;2015;Aug;381;1001
Sandviken kommun;Totalt antal brott;2015;Sep;336;883
Sandviken kommun;Totalt antal brott;2015;Okt;368;967
Sandviken kommun;Totalt antal brott;2015;Nov;242;636
Sandviken kommun;Totalt antal brott;2015;Dec;189;496
Sigtuna kommun;Totalt antal brott;2015;Jan;642;1445
Sigtuna kommun;Totalt antal brott;2015;Feb;630;1418
Sigtuna kommun;Totalt antal brott;2015;Mar;739;1663
Sigtuna kommun;Totalt antal brott;2015;Apr;633;1425
Sigtuna kommun;Totalt antal brott;2015;Maj;663;1492
Sigtuna kommun;Totalt antal brott;2015;Jun;646;1454
Sigtuna kommun;Totalt antal brott;2015;Jul;702;1580
Sigtuna kommun;Totalt antal brott;2015;Aug;626;1409
Sigtuna kommun;Totalt antal brott;2015;Sep;683;1537
Sigtuna kommun;Totalt antal brott;2015;Okt;633;1425
Sigtuna kommun;Totalt antal brott;2015;Nov;614;1382
Sigtuna kommun;Totalt antal brott;2015;Dec;565;1272
Simrishamn kommun;Totalt antal brott;2015;Jan;113;595
Simrishamn kommun;Totalt antal brott;2015;Feb;153;806
Simrishamn kommun;Totalt antal brott;2015;Mar;130;685
Simrishamn kommun;Totalt antal brott;2015;Apr;136;716
Simrishamn kommun;Totalt antal brott;2015;Maj;144;758
Simrishamn kommun;Totalt antal brott;2015;Jun;177;932
Simrishamn kommun;Totalt antal brott;2015;Jul;183;964
Simrishamn kommun;Totalt antal brott;2015;Aug;140;737
Simrishamn kommun;Totalt antal brott;2015;Sep;179;943
Simrishamn kommun;Totalt antal brott;2015;Okt;133;701
Simrishamn kommun;Totalt antal brott;2015;Nov;130;685
Simrishamn kommun;Totalt antal brott;2015;Dec;136;716
Sjöbo kommun;Totalt antal brott;2015;Jan;160;867
Sjöbo kommun;Totalt antal brott;2015;Feb;141;764
Sjöbo kommun;Totalt antal brott;2015;Mar;156;845
Sjöbo kommun;Totalt antal brott;2015;Apr;207;1121
Sjöbo kommun;Totalt antal brott;2015;Maj;187;1013
Sjöbo kommun;Totalt antal brott;2015;Jun;127;688
Sjöbo kommun;Totalt antal brott;2015;Jul;152;823
Sjöbo kommun;Totalt antal brott;2015;Aug;133;720
Sjöbo kommun;Totalt antal brott;2015;Sep;155;839
Sjöbo kommun;Totalt antal brott;2015;Okt;156;845
Sjöbo kommun;Totalt antal brott;2015;Nov;150;812
Sjöbo kommun;Totalt antal brott;2015;Dec;157;850
Skara kommun;Totalt antal brott;2015;Jan;171;913
Skara kommun;Totalt antal brott;2015;Feb;214;1143
Skara kommun;Totalt antal brott;2015;Mar;170;908
Skara kommun;Totalt antal brott;2015;Apr;190;1014
Skara kommun;Totalt antal brott;2015;Maj;169;902
Skara kommun;Totalt antal brott;2015;Jun;173;924
Skara kommun;Totalt antal brott;2015;Jul;176;940
Skara kommun;Totalt antal brott;2015;Aug;172;918
Skara kommun;Totalt antal brott;2015;Sep;203;1084
Skara kommun;Totalt antal brott;2015;Okt;172;918
Skara kommun;Totalt antal brott;2015;Nov;152;812
Skara kommun;Totalt antal brott;2015;Dec;153;817
Skellefteå kommun;Totalt antal brott;2015;Jan;739;1026
Skellefteå kommun;Totalt antal brott;2015;Feb;394;547
Skellefteå kommun;Totalt antal brott;2015;Mar;464;644
Skellefteå kommun;Totalt antal brott;2015;Apr;488;678
Skellefteå kommun;Totalt antal brott;2015;Maj;625;868
Skellefteå kommun;Totalt antal brott;2015;Jun;511;709
Skellefteå kommun;Totalt antal brott;2015;Jul;610;847
Skellefteå kommun;Totalt antal brott;2015;Aug;589;818
Skellefteå kommun;Totalt antal brott;2015;Sep;609;846
Skellefteå kommun;Totalt antal brott;2015;Okt;616;855
Skellefteå kommun;Totalt antal brott;2015;Nov;486;675
Skellefteå kommun;Totalt antal brott;2015;Dec;413;573
Skinnskatteberg kommun;Totalt antal brott;2015;Jan;32;719
Skinnskatteberg kommun;Totalt antal brott;2015;Feb;23;517
Skinnskatteberg kommun;Totalt antal brott;2015;Mar;33;741
Skinnskatteberg kommun;Totalt antal brott;2015;Apr;23;517
Skinnskatteberg kommun;Totalt antal brott;2015;Maj;21;472
Skinnskatteberg kommun;Totalt antal brott;2015;Jun;27;606
Skinnskatteberg kommun;Totalt antal brott;2015;Jul;31;696
Skinnskatteberg kommun;Totalt antal brott;2015;Aug;45;1011
Skinnskatteberg kommun;Totalt antal brott;2015;Sep;26;584
Skinnskatteberg kommun;Totalt antal brott;2015;Okt;40;898
Skinnskatteberg kommun;Totalt antal brott;2015;Nov;75;1684
Skinnskatteberg kommun;Totalt antal brott;2015;Dec;21;472
Skurup kommun;Totalt antal brott;2015;Jan;94;620
Skurup kommun;Totalt antal brott;2015;Feb;77;508
Skurup kommun;Totalt antal brott;2015;Mar;87;574
Skurup kommun;Totalt antal brott;2015;Apr;89;587
Skurup kommun;Totalt antal brott;2015;Maj;119;785
Skurup kommun;Totalt antal brott;2015;Jun;109;719
Skurup kommun;Totalt antal brott;2015;Jul;105;693
Skurup kommun;Totalt antal brott;2015;Aug;154;1016
Skurup kommun;Totalt antal brott;2015;Sep;147;970
Skurup kommun;Totalt antal brott;2015;Okt;111;732
Skurup kommun;Totalt antal brott;2015;Nov;99;653
Skurup kommun;Totalt antal brott;2015;Dec;100;660
Skövde kommun;Totalt antal brott;2015;Jan;592;1110
Skövde kommun;Totalt antal brott;2015;Feb;337;632
Skövde kommun;Totalt antal brott;2015;Mar;431;808
Skövde kommun;Totalt antal brott;2015;Apr;428;802
Skövde kommun;Totalt antal brott;2015;Maj;455;853
Skövde kommun;Totalt antal brott;2015;Jun;374;701
Skövde kommun;Totalt antal brott;2015;Jul;341;639
Skövde kommun;Totalt antal brott;2015;Aug;481;902
Skövde kommun;Totalt antal brott;2015;Sep;465;872
Skövde kommun;Totalt antal brott;2015;Okt;470;881
Skövde kommun;Totalt antal brott;2015;Nov;386;724
Skövde kommun;Totalt antal brott;2015;Dec;340;637
Smedjebacken kommun;Totalt antal brott;2015;Jan;64;595
Smedjebacken kommun;Totalt antal brott;2015;Feb;50;465
Smedjebacken kommun;Totalt antal brott;2015;Mar;73;679
Smedjebacken kommun;Totalt antal brott;2015;Apr;64;595
Smedjebacken kommun;Totalt antal brott;2015;Maj;63;586
Smedjebacken kommun;Totalt antal brott;2015;Jun;53;493
Smedjebacken kommun;Totalt antal brott;2015;Jul;50;465
Smedjebacken kommun;Totalt antal brott;2015;Aug;87;809
Smedjebacken kommun;Totalt antal brott;2015;Sep;90;837
Smedjebacken kommun;Totalt antal brott;2015;Okt;55;512
Smedjebacken kommun;Totalt antal brott;2015;Nov;45;419
Smedjebacken kommun;Totalt antal brott;2015;Dec;48;446
Sollefteå kommun;Totalt antal brott;2015;Jan;80;404
Sollefteå kommun;Totalt antal brott;2015;Feb;177;895
Sollefteå kommun;Totalt antal brott;2015;Mar;149;753
Sollefteå kommun;Totalt antal brott;2015;Apr;221;1117
Sollefteå kommun;Totalt antal brott;2015;Maj;242;1223
Sollefteå kommun;Totalt antal brott;2015;Jun;219;1107
Sollefteå kommun;Totalt antal brott;2015;Jul;260;1314
Sollefteå kommun;Totalt antal brott;2015;Aug;251;1269
Sollefteå kommun;Totalt antal brott;2015;Sep;351;1775
Sollefteå kommun;Totalt antal brott;2015;Okt;212;1072
Sollefteå kommun;Totalt antal brott;2015;Nov;162;819
Sollefteå kommun;Totalt antal brott;2015;Dec;185;935
Sollentuna kommun;Totalt antal brott;2015;Jan;602;863
Sollentuna kommun;Totalt antal brott;2015;Feb;542;777
Sollentuna kommun;Totalt antal brott;2015;Mar;709;1016
Sollentuna kommun;Totalt antal brott;2015;Apr;727;1042
Sollentuna kommun;Totalt antal brott;2015;Maj;779;1116
Sollentuna kommun;Totalt antal brott;2015;Jun;797;1142
Sollentuna kommun;Totalt antal brott;2015;Jul;694;994
Sollentuna kommun;Totalt antal brott;2015;Aug;722;1035
Sollentuna kommun;Totalt antal brott;2015;Sep;766;1098
Sollentuna kommun;Totalt antal brott;2015;Okt;741;1062
Sollentuna kommun;Totalt antal brott;2015;Nov;644;923
Sollentuna kommun;Totalt antal brott;2015;Dec;676;969
Solna kommun;Totalt antal brott;2015;Jan;969;1290
Solna kommun;Totalt antal brott;2015;Feb;920;1225
Solna kommun;Totalt antal brott;2015;Mar;1103;1469
Solna kommun;Totalt antal brott;2015;Apr;1153;1535
Solna kommun;Totalt antal brott;2015;Maj;1071;1426
Solna kommun;Totalt antal brott;2015;Jun;1000;1332
Solna kommun;Totalt antal brott;2015;Jul;982;1308
Solna kommun;Totalt antal brott;2015;Aug;1224;1630
Solna kommun;Totalt antal brott;2015;Sep;988;1316
Solna kommun;Totalt antal brott;2015;Okt;1043;1389
Solna kommun;Totalt antal brott;2015;Nov;940;1252
Solna kommun;Totalt antal brott;2015;Dec;910;1212
Sorsele kommun;Totalt antal brott;2015;Jan;5;197
Sorsele kommun;Totalt antal brott;2015;Feb;22;866
Sorsele kommun;Totalt antal brott;2015;Mar;22;866
Sorsele kommun;Totalt antal brott;2015;Apr;15;590
Sorsele kommun;Totalt antal brott;2015;Maj;9;354
Sorsele kommun;Totalt antal brott;2015;Jun;13;512
Sorsele kommun;Totalt antal brott;2015;Jul;20;787
Sorsele kommun;Totalt antal brott;2015;Aug;23;905
Sorsele kommun;Totalt antal brott;2015;Sep;20;787
Sorsele kommun;Totalt antal brott;2015;Okt;13;512
Sorsele kommun;Totalt antal brott;2015;Nov;23;905
Sorsele kommun;Totalt antal brott;2015;Dec;16;630
Sotenäs kommun;Totalt antal brott;2015;Jan;28;312
Sotenäs kommun;Totalt antal brott;2015;Feb;35;390
Sotenäs kommun;Totalt antal brott;2015;Mar;34;379
Sotenäs kommun;Totalt antal brott;2015;Apr;50;558
Sotenäs kommun;Totalt antal brott;2015;Maj;79;881
Sotenäs kommun;Totalt antal brott;2015;Jun;167;1862
Sotenäs kommun;Totalt antal brott;2015;Jul;147;1639
Sotenäs kommun;Totalt antal brott;2015;Aug;106;1182
